Iteration,Lambda,Deviation,step_size,Morozov,Objective_Function,Tikhonov,Time_Spent
263,0,0.5,4.156368307665851,5500.0,5612.676957042094,11566680.862712232,3.174546003341675
264,0,0.5,1.2569553387724959,5500.0,5612.046401817465,11574369.188380988,3.2257585525512695
265,0,0.5,4.154817250582277,5500.0,5611.425535656399,11574208.452427747,3.274897813796997
266,0,0.5,1.2570488966151658,5500.0,5610.814393670396,11581786.473088672,3.3231496810913086
267,0,0.5,4.1541135887078475,5500.0,5610.212569892548,11581645.387954809,3.372180223464966
268,0,0.5,1.2571147966596323,5500.0,5609.620074711052,11589115.53299469,3.421546459197998
269,0,0.5,4.154950586124233,5500.0,5609.036540982833,11588994.940820042,3.483466863632202
270,0,0.5,1.2570397772367086,5500.0,5608.4617946556955,11596360.987658093,3.539273262023926
271,0,0.5,4.154706360367883,5500.0,5607.895693178054,11596258.147544945,3.5911128520965576
272,0,0.5,1.2571797382934933,5500.0,5607.338244960146,11603520.641664408,3.6447925567626953
273,0,0.5,4.155118343208472,5500.0,5606.789154332872,11603435.299750654,3.694611072540283
274,0,0.5,1.2570641615971936,5500.0,5606.248267928961,11610596.87750769,3.7486953735351562
275,0,0.5,4.155587858878592,5500.0,5605.715378071437,11610529.43292452,3.799940586090088
276,0,0.5,1.2572188608032915,5500.0,5605.190407144973,11617592.303250121,3.849432945251465
277,0,0.5,4.15271485889141,5500.0,5604.673279093351,11617537.852170056,3.897919178009033
278,0,0.5,1.2575202313102583,5500.0,5604.164087116585,11624502.61443562,3.9478273391723633
279,0,0.5,4.150686093972623,5500.0,5603.662406097661,11624461.579061965,3.998737335205078
280,0,0.5,1.257609316619627,5500.0,5603.1682618055465,11631329.9647856,4.048700332641602
281,0,0.5,4.151520121496585,5500.0,5602.681325621975,11631303.504520835,4.099900960922241
282,0,0.5,1.2575819151653669,5500.0,5602.201404415247,11638079.439169606,4.151794672012329
283,0,0.5,4.150775274100736,5500.0,5601.7284163112645,11638065.119987996,4.207830190658569
284,0,0.5,1.2576020289865575,5500.0,5601.2624515220505,11644748.409365986,4.261776447296143
285,0,0.5,4.151519196246353,5500.0,5600.803163616134,11644750.115317103,4.31162691116333
286,0,0.5,1.257637467448979,5500.0,5600.3504501734915,11651343.410173148,4.3617119789123535
287,0,0.5,4.151212095431582,5500.0,5599.904251940708,11651354.977521323,4.413655757904053
288,0,0.5,1.2576368114175274,5500.0,5599.464491746729,11657859.488711648,4.464174509048462
289,0,0.5,4.152265845239638,5500.0,5599.031027912322,11657883.629617628,4.514406204223633
290,0,0.5,1.257670364897398,5500.0,5598.603652138385,11664302.812771399,4.56440544128418
291,0,0.5,4.15055994565687,5500.0,5598.182335191382,11664336.749246562,4.613309383392334
292,0,0.5,1.2578539948591994,5500.0,5597.767129184272,11670669.723875768,4.667701244354248
293,0,0.5,4.150252288138208,5500.0,5597.357794821524,11670713.904133542,4.717602729797363
294,0,0.5,1.2577678965343784,5500.0,5596.954242020356,11676963.11752304,4.766690015792847
295,0,0.5,4.152016194832059,5500.0,5596.556289812156,11677018.392154733,4.81545352935791
296,0,0.5,1.2577304084687793,5500.0,5596.163796758875,11683186.526550889,4.866382598876953
